,artist,track,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
4811,Avicii,Tough Love - Tiësto Remix / Radio Edit,7bF6tCO3gFb8INrEDcjNT5,66,0.594,0.935,8,-3.562,1,0.0565,0.0249,3.97e-06,0.637,0.366,127.015,193187,4
4812,Robb Bank$,Rich Nigga,0y6G0mMVyDuaY5nrKGV1iP,53,0.671,0.581,5,-6.7,0,0.0707,0.418,0.0,0.0928,0.687,159.973,171076,4
4813,Robb Bank$,Rich Nigga,0y6G0mMVyDuaY5nrKGV1iP,53,0.671,0.581,5,-6.7,0,0.0707,0.418,0.0,0.0928,0.687,159.973,171076,4
4814,Ellie Goulding,Close To Me (with Diplo) (feat. Swae Lee) - Felix Cartal Remix,5mYNWSc1AE7pWS3Ax4e8Dl,63,0.733,0.839,1,-2.84,0,0.0335,0.0145,0.000187,0.162,0.471,126.009,223533,4
4815,Ellie Goulding,Close To Me (with Diplo) (feat. Swae Lee) - Felix Cartal Remix,5mYNWSc1AE7pWS3Ax4e8Dl,63,0.733,0.839,1,-2.84,0,0.0335,0.0145,0.000187,0.162,0.471,126.009,223533,4
4816,Muscadine Bloodline,Damn I Need a Dirt Road,02apOILDxS1m5LlkkoQ4HX,54,0.532,0.697,11,-6.501,1,0.036,0.00499,1.19e-06,0.176,0.553,125.973,208285,4
4817,The All-American Rejects,Send Her To Heaven,3HbablKHLbUEpn04GZiOWU,58,0.504,0.809,7,-3.065,1,0.0436,0.00364,3.08e-05,0.214,0.616,145.635,191841,4
4818,Miky Woodz,Forever Happy,3Q8848wMFrcBiny6lVl4l0,68,0.58,0.716,11,-3.928,0,0.0852,0.293,0.0,0.129,0.509,111.897,183093,5
4819,Jaden,i-drip-or-is,7w7SyRdoQRGiskBPJBhjS4,58,0.73,0.719,2,-6.325,1,0.205,0.239,2.25e-06,0.104,0.307,82.944,237013,4
4820,Chantel Jeffries,Chase The Summer (feat. Jeremih),5GMEETe0kCYbqo3dBsBbw9,62,0.667,0.833,0,-6.063,0,0.287,0.195,0.0,0.45,0.543,120.155,134077,4
4821,Van Morrison,Dark Night Of The Soul,5uqmyJLQAsGhzykrI01yJI,45,0.403,0.604,7,-7.317,1,0.0325,0.445,0.052,0.229,0.79,154.141,356775,4
4822,Kanales,Hombre de 14 Años,6EXYERwfESEL4GwIlsMPNH,57,0.86,0.696,7,-3.782,0,0.0356,0.532,5.92e-05,0.0474,0.97,120.536,161800,4
4823,Dodgr,HOT,06dciRLp3GUMCFYdTI603a,56,0.746,0.402,1,-6.666,1,0.0329,0.13,0.000196,0.125,0.245,108.62,190061,3
4824,Ciara,Thinkin Bout You,3H92VwBbuWN5O3X1tVjAyx,59,0.893,0.73,6,-4.375,0,0.0437,0.121,0.0075,0.0939,0.819,106.988,228560,4
4825,Chris Webby,Best In The Burbs,3whuHbMSRkTqbAAe3gxCQZ,55,0.577,0.721,1,-7.621,1,0.32,0.102,0.0,0.194,0.53,140.734,195721,4
4826,Anna Clendening,Dead End,4i0blWH3Vc8Zp17urOhltG,64,0.62,0.433,10,-8.962,0,0.441,0.762,0.0,0.359,0.619,100.0,152512,4
4827,Lil' Kim,Found You,1JBRIayGRcrxLJ9b2XH5jP,53,0.847,0.593,1,-7.193,1,0.303,0.121,0.0,0.106,0.342,103.966,212098,4
4828,Scotty Sire,Notice Me,6ccXkAVQzTB4EQqGfyMM8Q,56,0.496,0.491,0,-7.413,1,0.277,0.139,0.0,0.117,0.428,82.647,172613,4
4829,Jhay Cortez,No Me Conoce,507UQhaqyXnDfCXCHyGTdO,65,0.842,0.695,10,-3.987,0,0.0723,0.0639,0.0,0.0981,0.572,91.971,240533,4
4830,Sam Barsh,Misty - Recorded at Spotify Studios NYC,034ZKE6KJpa8yVpAPQ9AMT,60,0.581,0.465,10,-9.416,1,0.0306,0.317,0.94,0.29,0.623,170.349,98773,4
4831,Spirits Of Our Dreams,Minds Traversed,5OxLsoveEfCtK2M3CuqCd7,61,0.249,0.408,0,-11.078,1,0.0322,0.916,0.838,0.226,0.052,77.922,250934,4
4832,(Sandy) Alex G,Southern Sky,022KnoVZaB3IJx21uW5tDH,56,0.514,0.474,7,-5.617,1,0.0238,0.34,0.00105,0.123,0.21,98.082,192867,4
4833,Andrine Årdal,Jeg kommer snart tilbake,1ooPh4BiWC3x393xLmeA0e,55,0.165,0.0974,9,-23.48,1,0.0456,0.884,0.982,0.0952,0.307,74.831,231000,4
4834,Ryan Griffin,Right Here Right Now,2LwvqL50LKRpWSUqJ3bdTf,55,0.602,0.794,2,-4.756,1,0.0513,0.0145,0.0,0.13,0.403,100.05,195530,4
4835,Ryan Griffin,Right Here Right Now,2LwvqL50LKRpWSUqJ3bdTf,55,0.602,0.794,2,-4.756,1,0.0513,0.0145,0.0,0.13,0.403,100.05,195530,4
4836,Toledo Rains,Sunbleached Memory,6JVIfxPhQXAyPcA2Ro94HX,59,0.354,0.104,0,-25.589,1,0.0353,0.645,0.781,0.111,0.0655,138.066,155353,4
4837,Phantogram,Mister Impossible,1Kk1cJH0tRZu8eDXHlTGY1,56,0.613,0.85,11,-6.051,0,0.0396,4.15e-05,0.422,0.155,0.568,91.985,216400,4
4838,Gorgon City,Go Slow (with Kaskade),4V7phnA6Q5Z2w3Vj9cZwe4,62,0.717,0.757,4,-7.21,0,0.0442,0.0438,1.95e-05,0.422,0.43,124.005,218707,4
4839,Louis Futon,Rewind,3gOMfJGCFg2g6mwiaH06GT,55,0.691,0.665,0,-5.339,1,0.0829,0.207,0.0,0.133,0.532,96.142,203500,4
4840,Jose Garcia,sincerity,5Iqot3xa0XOdBKC3X6GbIj,60,0.279,0.0525,0,-26.455,1,0.0497,0.981,0.936,0.109,0.068,162.596,224125,3
4841,Jose Garcia,sincerity,5Iqot3xa0XOdBKC3X6GbIj,60,0.279,0.0525,0,-26.455,1,0.0497,0.981,0.936,0.109,0.068,162.596,224125,3
4842,Set It Off,Lonely Dance,6eyLQjQrZ1Rk86e5WmCMrx,58,0.458,0.864,11,-4.513,0,0.0596,0.00638,0.0,0.289,0.458,93.131,190360,4
4843,Knife Party,Death & Desire (feat. Harrison),3xmJo7JydhDml7GAS9YTcN,62,0.617,0.964,7,-3.396,0,0.04,0.0011,0.488,0.186,0.379,124.99,237947,4
4844,Midland,Every Song’s A Drinkin’ Song,16ErGMcqoEZIIYiOig96sG,55,0.558,0.736,7,-4.965,1,0.0385,0.376,0.0,0.133,0.715,117.982,236022,4
4845,JPEGMAFIA,BUTTERMILK JESUS TYPE BEAT,2Go6Kd8Ud2RWRWrPgDCCBR,57,0.508,0.615,2,-7.016,1,0.356,0.635,0.53,0.129,0.293,112.37,69261,5
4846,Burna Boy,Gbona,7rpWDu9GPlLxbLorYKVys7,66,0.798,0.813,4,-5.869,0,0.162,0.564,0.000141,0.108,0.942,93.912,187609,4
4847,The Highwomen,Wheels Of Laredo,3MgHIcV9xc8tUdoekttdLM,55,0.522,0.616,11,-5.289,1,0.0314,0.523,3.21e-05,0.102,0.38,74.682,254987,4
4848,The Highwomen,Wheels Of Laredo,3MgHIcV9xc8tUdoekttdLM,55,0.522,0.616,11,-5.289,1,0.0314,0.523,3.21e-05,0.102,0.38,74.682,254987,4
4849,DEAN,Howlin' 404,35PZU8rfmeul6soWdOTTOZ,60,0.525,0.699,3,-4.019,0,0.035,0.113,7.03e-05,0.13,0.332,77.974,229487,4
4850,Denzel Curry,CAROLMART FEAT. ICE BILLION BERG,5OO7ybh0GQlXslHX4U4Vgr,57,0.736,0.671,1,-7.764,1,0.0505,0.00535,0.0,0.108,0.505,155.131,164120,4
4851,Denzel Curry,CAROLMART FEAT. ICE BILLION BERG,5OO7ybh0GQlXslHX4U4Vgr,57,0.736,0.671,1,-7.764,1,0.0505,0.00535,0.0,0.108,0.505,155.131,164120,4
4852,Drake,The Calm,6MlGqWzDiLkZ0vmAEsisEk,57,0.471,0.784,11,-8.25,0,0.883,0.819,1.13e-05,0.107,0.258,160.833,243724,4
4853,Drake,The Calm,6MlGqWzDiLkZ0vmAEsisEk,57,0.471,0.784,11,-8.25,0,0.883,0.819,1.13e-05,0.107,0.258,160.833,243724,4
4854,MISSIO,Underground,3GjLecyioIsSt0EaNecctC,58,0.604,0.681,0,-5.99,0,0.0344,0.00295,0.000315,0.0823,0.666,80.563,207107,4
4855,Cole Swindell,Down to Earth,1q2T4TrQ30ubfsxyNxou5f,54,0.67,0.789,11,-4.884,1,0.0434,0.0765,1.52e-06,0.112,0.388,88.023,166966,4
4856,Cole Swindell,Down to Earth,1q2T4TrQ30ubfsxyNxou5f,54,0.67,0.789,11,-4.884,1,0.0434,0.0765,1.52e-06,0.112,0.388,88.023,166966,4
4857,Wage War,Grave,5t1sJQEcAltWjCfGL50aQT,57,0.491,0.981,7,-3.673,0,0.131,0.0116,0.000971,0.144,0.366,138.015,194787,4
4858,Wage War,Grave,5t1sJQEcAltWjCfGL50aQT,57,0.491,0.981,7,-3.673,0,0.131,0.0116,0.000971,0.144,0.366,138.015,194787,4
4859,Hayden James,Favours,2qw0O8LXratT32TdreMuup,58,0.773,0.674,9,-7.131,0,0.0429,0.117,0.00141,0.174,0.616,118.038,234744,4
4860,Hayden James,Favours,2qw0O8LXratT32TdreMuup,58,0.773,0.674,9,-7.131,0,0.0429,0.117,0.00141,0.174,0.616,118.038,234744,4
4861,half•alive,arrow,6HGDxEtcoUsztb2xeVOXTP,57,0.797,0.606,7,-6.41,1,0.0938,0.00549,9.62e-05,0.0954,0.77,99.982,222707,4
4862,JINU,CALL ANYTIME,5LILPLYXMhiJqSW19s4k1t,65,0.812,0.664,11,-6.12,0,0.0706,0.543,0.0,0.301,0.625,99.967,194436,4
4863,JINU,CALL ANYTIME,5LILPLYXMhiJqSW19s4k1t,65,0.812,0.664,11,-6.12,0,0.0706,0.543,0.0,0.301,0.625,99.967,194436,4
4864,Kiiara,Bipolar,1agOL1akZePDXe21TBbBM2,62,0.808,0.677,7,-5.707,1,0.0406,0.355,0.0,0.0764,0.142,120.0,202436,4
4865,Kiiara,Bipolar,1agOL1akZePDXe21TBbBM2,62,0.808,0.677,7,-5.707,1,0.0406,0.355,0.0,0.0764,0.142,120.0,202436,4
4866,mxmtoon,suffice,2kv8tAphHwm1Fpm2Jk2Art,44,0.618,0.347,10,-7.488,1,0.052,0.885,0.0,0.123,0.363,73.796,197320,4
4867,End of the World,Lost (feat. Clean Bandit),7Lw5FXm8nhQPvezIpA6jK5,66,0.713,0.729,7,-6.027,1,0.0308,0.00935,0.000106,0.0804,0.734,121.975,217493,4
4868,End of the World,Lost (feat. Clean Bandit),7Lw5FXm8nhQPvezIpA6jK5,66,0.713,0.729,7,-6.027,1,0.0308,0.00935,0.000106,0.0804,0.734,121.975,217493,4
4869,ReptileLegit,Minecraft on My Mind,5pMdhQ6JGYEGywXvbiMSvM,58,0.937,0.589,0,-6.018,0,0.0556,0.26,0.0,0.204,0.678,115.044,216999,4
4870,ReptileLegit,Minecraft on My Mind,5pMdhQ6JGYEGywXvbiMSvM,58,0.937,0.589,0,-6.018,0,0.0556,0.26,0.0,0.204,0.678,115.044,216999,4
4871,Nicky Romero,Love You Forever,2gqzTQEn4g5ly0n5ScdMx0,66,0.382,0.698,6,-3.409,1,0.0374,0.00236,5.24e-05,0.108,0.151,127.816,234609,3
4872,El Alfa,"Pomposo (Remix) [feat. Yomel el Meloso, Shadow Blow & Bulova]",38I8OemgIPYHdP5uBNY8BO,65,0.871,0.931,8,-3.647,1,0.0503,0.305,0.00275,0.232,0.767,125.03,225600,4
4873,El Alfa,"Pomposo (Remix) [feat. Yomel el Meloso, Shadow Blow & Bulova]",38I8OemgIPYHdP5uBNY8BO,65,0.871,0.931,8,-3.647,1,0.0503,0.305,0.00275,0.232,0.767,125.03,225600,4
4874,Beyoncé,I Care - Homecoming Live,62vR9bMq3tP0lfyrMtpujE,61,0.418,0.821,4,-6.96,0,0.145,0.0143,0.0,0.721,0.184,88.31,248538,4
4875,Beyoncé,I Care - Homecoming Live,62vR9bMq3tP0lfyrMtpujE,61,0.418,0.821,4,-6.96,0,0.145,0.0143,0.0,0.721,0.184,88.31,248538,4
4876,Yung Nugget,She Took the Kids,6ZIHglHONC4zZflon2Nihm,57,0.811,0.196,11,-19.648,0,0.119,0.323,0.0,0.065,0.386,119.96,129938,4
4877,Yung Nugget,She Took the Kids,6ZIHglHONC4zZflon2Nihm,57,0.811,0.196,11,-19.648,0,0.119,0.323,0.0,0.065,0.386,119.96,129938,4
4878,Caleufu,Ali,3IhX6v7o2PmZJ3t5v3lI8p,60,0.628,0.111,5,-18.144,1,0.0379,0.921,0.27,0.0679,0.099,119.957,127693,3
4879,Snakehips,Gucci Rock N Rolla (feat. Rivers Cuomo & KYLE),2VBYFWgwIlJjyzidPTHQqp,61,0.797,0.93,11,-3.37,0,0.0455,0.0636,0.000123,0.951,0.907,123.985,159587,4
4880,Snakehips,Gucci Rock N Rolla (feat. Rivers Cuomo & KYLE),2VBYFWgwIlJjyzidPTHQqp,61,0.797,0.93,11,-3.37,0,0.0455,0.0636,0.000123,0.951,0.907,123.985,159587,4
4881,Bastille,Million Pieces,7DjnfQNHk36aiMK4aLucMa,62,0.286,0.827,2,-5.882,1,0.2,0.369,0.0,0.484,0.564,88.09,251658,5
4882,Flovry,Laze,7JFI3PMMPDpoHt5mPLh8wK,58,0.5,0.16,10,-14.655,1,0.0899,0.968,0.41,0.31,0.284,75.3,98000,4
4883,Flovry,Laze,7JFI3PMMPDpoHt5mPLh8wK,58,0.5,0.16,10,-14.655,1,0.0899,0.968,0.41,0.31,0.284,75.3,98000,4
4884,a boy with a balloon,Waking Up Is Hard Sometimes,19umVTVtQDDhqjnJjsSByX,60,0.664,0.406,10,-11.968,1,0.0337,0.563,0.496,0.106,0.289,105.036,136000,3
4885,Jenni Rivera,Basta Ya - Banda,51CruNPLETPjo5BV5k2MYt,62,0.593,0.557,2,-4.014,1,0.0368,0.52,1.07e-06,0.1,0.705,149.991,243173,4
4886,Jenni Rivera,Basta Ya - Banda,51CruNPLETPjo5BV5k2MYt,62,0.593,0.557,2,-4.014,1,0.0368,0.52,1.07e-06,0.1,0.705,149.991,243173,4
4887,Becky G,LBD,3c0uKKorZypy13KkO1u8AD,59,0.874,0.584,5,-4.898,0,0.0353,0.32,2.05e-05,0.134,0.601,122.007,203504,4
4888,Becky G,LBD,3c0uKKorZypy13KkO1u8AD,59,0.874,0.584,5,-4.898,0,0.0353,0.32,2.05e-05,0.134,0.601,122.007,203504,4
4889,Jake Miller,COULD HAVE BEEN YOU,16euiu0Y2PREK8KvhYHcSW,57,0.386,0.652,10,-6.712,1,0.0922,0.0222,0.0,0.0801,0.535,79.416,202281,4
4890,Grateful Dead,"Eyes of the World - Live at Giants Stadium, East Rutherford, NJ, 6/17/91",4BzisGCJRR216HmzOQZtX6,35,0.532,0.64,9,-11.434,1,0.0545,0.567,0.666,0.63,0.55,110.238,926068,4
4891,Weyes Blood,Andromeda,3NQMi6VzmxmKeqhcbE02WI,58,0.463,0.462,1,-7.94,0,0.0272,0.367,0.0012,0.356,0.189,131.273,280187,4
4892,Weyes Blood,Andromeda,3NQMi6VzmxmKeqhcbE02WI,58,0.463,0.462,1,-7.94,0,0.0272,0.367,0.0012,0.356,0.189,131.273,280187,4
4893,Cecelya,Petrichor,22KKy6ftT0i4nyGNCbwc1B,59,0.319,0.122,4,-16.69,1,0.0373,0.937,0.905,0.167,0.214,70.263,118321,4
4894,Cecelya,Petrichor,22KKy6ftT0i4nyGNCbwc1B,59,0.319,0.122,4,-16.69,1,0.0373,0.937,0.905,0.167,0.214,70.263,118321,4
4895,Woong Sun Hee,어스름,5z7sxlo3kf8eg8s3Zkb8dQ,63,0.157,0.0437,2,-28.792,1,0.0404,0.987,0.881,0.11,0.603,166.783,98419,4
4896,Micro Tdh,Dime Cuantas Veces,4t8YQE2FIpTIq9SxeuOuuP,73,0.753,0.572,5,-6.062,0,0.371,0.335,2.02e-05,0.0858,0.752,200.007,213960,4
4897,Micro Tdh,Dime Cuantas Veces,4t8YQE2FIpTIq9SxeuOuuP,73,0.753,0.572,5,-6.062,0,0.371,0.335,2.02e-05,0.0858,0.752,200.007,213960,4
4898,King Gizzard & The Lizard Wizard,Planet B,0hy3f5LxZjH95QbuysY5OO,53,0.353,0.921,1,-5.289,1,0.0557,0.00185,0.293,0.121,0.244,92.377,236440,4
4899,King Gizzard & The Lizard Wizard,Planet B,0hy3f5LxZjH95QbuysY5OO,53,0.353,0.921,1,-5.289,1,0.0557,0.00185,0.293,0.121,0.244,92.377,236440,4
4900,Cody Jinks,The Wanting,1eNCih06AX4nh2Vt7eu8vd,46,0.487,0.899,1,-2.591,1,0.0363,0.00107,0.000114,0.101,0.682,123.651,177427,4
4901,SHY Martin,Same Old,3GCVYVuCRRMH7WVtI5V0E3,62,0.679,0.559,11,-8.122,1,0.3,0.0206,3.09e-05,0.255,0.471,173.985,175536,4
4902,GNAR,Ride Wit Da Fye PT. 2,7JF1i2VyTvZLkU2sM2JQFB,56,0.705,0.643,10,-7.894,0,0.0732,0.316,0.0,0.21,0.303,103.567,194783,4
4903,Mitchell Tenpenny,Drunk Me - R3HAB Remix,3kwL8x4afaomYsX3d4cmPL,55,0.659,0.905,2,-3.113,1,0.144,0.0957,0.0,0.229,0.382,100.009,153975,4
4904,Mitchell Tenpenny,Drunk Me - R3HAB Remix,3kwL8x4afaomYsX3d4cmPL,55,0.659,0.905,2,-3.113,1,0.144,0.0957,0.0,0.229,0.382,100.009,153975,4
4905,Phora,Te Necesito,0zwOJ5o0djYVri3sItfT3R,55,0.535,0.797,1,-7.182,0,0.298,0.132,0.0,0.108,0.49,86.239,208040,3
4906,Phora,Te Necesito,0zwOJ5o0djYVri3sItfT3R,55,0.535,0.797,1,-7.182,0,0.298,0.132,0.0,0.108,0.49,86.239,208040,3
4907,Korn,The Ringmaster,4QJF3PvtxWQ4LVOTmjTPC8,61,0.599,0.962,5,-3.615,1,0.0798,0.00178,0.000333,0.0893,0.43,95.021,180724,4
4908,Korn,The Ringmaster,4QJF3PvtxWQ4LVOTmjTPC8,61,0.599,0.962,5,-3.615,1,0.0798,0.00178,0.000333,0.0893,0.43,95.021,180724,4
4909,Beyoncé,Get Me Bodied - Homecoming Live,7Bd6JQ2Evmeuw4cPYUtcEz,60,0.822,0.935,11,-7.741,0,0.344,0.011,0.0,0.379,0.396,97.02,263009,4
4910,Beyoncé,Get Me Bodied - Homecoming Live,7Bd6JQ2Evmeuw4cPYUtcEz,60,0.822,0.935,11,-7.741,0,0.344,0.011,0.0,0.379,0.396,97.02,263009,4
4911,Dylan Scott,You Got Me,2pV577SKmuesoPpS4bbzfF,54,0.669,0.684,7,-6.792,1,0.0344,0.656,3.17e-06,0.105,0.722,149.947,154827,4
4912,Dylan Scott,You Got Me,2pV577SKmuesoPpS4bbzfF,54,0.669,0.684,7,-6.792,1,0.0344,0.656,3.17e-06,0.105,0.722,149.947,154827,4
4913,Foals,The Runner,0AWYvdcS6N463VlsbrzijH,66,0.513,0.953,2,-2.626,0,0.0539,0.0148,3.03e-05,0.112,0.466,104.022,261937,4
4914,Foals,The Runner,0AWYvdcS6N463VlsbrzijH,66,0.513,0.953,2,-2.626,0,0.0539,0.0148,3.03e-05,0.112,0.466,104.022,261937,4
4915,BrownBoi Maj,Chico (feat. Wiz Khalifa & Kap G),39cyYJtB3TMyCSedqoIjRz,60,0.639,0.676,0,-7.881,1,0.184,0.118,0.0,0.259,0.703,163.95,222439,4
4916,Deauxnuts,Moodswing,0Zo84WVAetJjKHFNS0dkcf,61,0.689,0.33,2,-11.169,0,0.106,0.232,0.873,0.123,0.339,80.408,80284,4
4917,Salomea Jaworska,Ty,22iPFsNL3QgQlAg8ObaQfM,61,0.317,0.1,3,-26.345,0,0.0479,0.995,0.869,0.104,0.405,114.218,137000,4
4918,Ossie Woods,Reminiscence Of Innocence,2AV90A6Qwgn47bZhHh8ys0,61,0.442,0.0961,9,-24.556,1,0.0568,0.994,0.963,0.0972,0.548,71.272,126706,4
4919,Tom Doolie,Aeroplane,2A3bViFrWuEoxReU9YgCyc,59,0.76,0.306,11,-12.863,0,0.385,0.713,0.837,0.391,0.963,86.001,106125,4
4920,Aenor,Pachm,5399qRI8W27gFhEdl0WYST,62,0.393,0.0563,8,-23.868,0,0.0435,0.993,0.923,0.104,0.345,70.185,112440,5
4921,Bumpin Uglies,Island Time,7EIHl1xmO7UEtTEPczPj8i,55,0.737,0.751,6,-4.063,1,0.039,0.302,0.00155,0.0643,0.961,151.884,258773,4
4922,Espen Holmén,Someday,21c3IxNNDGu9F7buYHtU6n,60,0.697,0.161,2,-15.553,1,0.085,0.993,0.925,0.112,0.288,75.781,276543,3
4923,A$AP Ferg,Butt Naked (feat. Rico Nasty),69teIpBvUEW4WwO8DILqxq,57,0.786,0.797,10,-5.437,0,0.183,0.0664,0.0,0.11,0.387,146.977,152120,4
4924,Beck,E-Pro - CapeLion V2 Remix,2QvYQsPOLWDBz4WB3tzKnL,55,0.509,0.865,9,-6.953,1,0.0927,0.00207,0.264,0.352,0.173,95.775,124547,4
4925,Dax,Wack Ass Rappers 2,10VP3sSEB2g4LwpLLPBra9,54,0.893,0.907,11,-4.991,0,0.226,0.0323,0.0,0.1,0.73,134.989,206326,4
4926,Christian Leave,Darling,47o0JpUemOGkFRY3gEUwxA,56,0.664,0.548,0,-7.642,1,0.0461,0.179,0.00406,0.208,0.206,128.991,165578,4
4927,Toledo Rains,Selfless,06rxdrloI554XAu02s1RaM,59,0.307,0.201,1,-19.255,1,0.0317,0.787,0.913,0.0948,0.0394,85.363,180938,4
4928,Sheff G,We Getting Money,1fDWMAA8rq5COlxD3cFOnG,58,0.851,0.673,1,-5.405,1,0.257,0.0452,0.0,0.314,0.776,120.973,181509,4
4929,NoCap,Money Can't Change Me (feat. Rich The Kid),5VO0oe1vBNaroUEW0Ma9xU,56,0.733,0.447,7,-13.139,0,0.314,0.0341,0.0,0.109,0.108,150.009,166452,4
4930,As I Lay Dying,Gatekeeper,7AUf1vURfCpU24oCbb9sga,56,0.501,0.971,11,-6.01,0,0.0836,1.69e-05,0.288,0.112,0.0736,110.126,204387,4
4931,The Piano Guys,Someone You Loved,0PiNYPMkmHxtDS0EZKK35X,59,0.27,0.184,1,-14.681,1,0.0359,0.983,0.94,0.107,0.11,99.428,203146,4
4932,Stanley Roth,How It Was Supposed To Be,7y39ldlFRK27CYlYM2kIy5,62,0.45,0.0165,9,-23.216,1,0.0342,0.98,0.877,0.111,0.175,68.988,134731,4
4933,DJ Snake,No More (feat. ZHU),1j4MPw77pRZ77fMBuaRCZl,62,0.809,0.716,4,-8.434,0,0.0459,0.0175,0.00102,0.13,0.563,120.046,166000,4
4934,As I Lay Dying,Torn Between,5ymrlRl131h4ThjPggc5jq,56,0.477,0.96,8,-5.749,1,0.117,2.19e-05,0.158,0.864,0.143,114.976,241244,4
4935,Survive Said The Prophet,Mukanjyo,02846iBEHz7g1pFLvpRllW,62,0.316,0.961,7,-4.082,1,0.129,0.00364,0.0,0.226,0.304,94.858,192400,4
4936,Zoé de Vera,In Bloom,60nhoUdtsUq4FOwts7B2bM,60,0.637,0.0812,9,-23.06,0,0.0374,0.99,0.908,0.087,0.213,109.965,179087,4
4937,The Black Keys,Fire Walk With Me,0UfkJ92b6D2CLHygzn8C6k,58,0.534,0.79,7,-6.721,1,0.0407,0.347,0.00124,0.0916,0.653,149.905,178229,4
4938,Mark J Welles,A Dream is a Wish Your Heart Makes,5zAG6QyEaqloTJPLn9wexX,60,0.549,0.072,4,-17.144,1,0.0686,0.994,0.917,0.106,0.339,131.1,141121,3
4939,Jonas Blue,Younger - Club Mix,2xKkJIhnmUsGfOPEAc5lIA,50,0.759,0.95,3,-2.759,1,0.08,0.0176,1.84e-05,0.094,0.696,124.065,258419,4
4940,Van Sandano,Santosha,1Lx2eaXNUdvqgO1f70LSrQ,59,0.538,0.294,5,-15.139,0,0.0337,0.93,0.931,0.118,0.0748,109.959,160266,4
4941,Ariel T,Way Home,30nV0LJfrglHrZtSplHtYC,61,0.734,0.332,11,-16.253,0,0.102,0.737,0.902,0.0899,0.26,80.0,238350,4
4942,Shotgun Willy,Master Sword,4vewD7EZL4NELL98l8ys5A,57,0.738,0.74,0,-8.336,1,0.0609,0.355,0.0299,0.0957,0.78,140.004,156845,4
4943,Tedashii,Gotta Live,3A5YwIhjf4Gg4e9Zyn03SC,54,0.549,0.848,7,-4.597,1,0.117,0.0333,0.0,0.0992,0.513,146.971,228000,4
4944,Dermot Kennedy,Outnumbered - Acoustic,7FCdJdGEOBCHqZAYRoZAWV,64,0.522,0.394,9,-7.921,0,0.0559,0.88,0.0,0.135,0.529,75.417,234884,4
4945,Static Garden,All Rivers,5bw8YBybhZA37RZKjZ2voM,61,0.298,0.204,9,-23.391,0,0.0338,0.971,0.899,0.116,0.163,77.491,237000,1
4946,Oliver Tree,Alien Boy,3Ekf03Q2j0QEKiqiHUpram,57,0.8,0.591,1,-5.218,1,0.0743,0.091,0.0,0.222,0.51,130.076,163504,4
4947,Grateful Dead,"Brown-Eyed Women - Live at Giants Stadium, East Rutherford, NJ, 6/17/91",0Nz630HIXN8XyYzfbbAOIO,32,0.6,0.658,1,-10.595,0,0.0411,0.666,0.0609,0.571,0.543,113.186,370575,4
4948,Nikki Vianna,When You Leave - Breathe Carolina Remix,1hr5Y2i4NlE3LPvQZ9Q5Ao,61,0.679,0.909,1,-2.929,1,0.105,0.0334,0.0,0.269,0.819,119.885,155080,4
4949,Marcel Kaestner,Jeden tag,6RMGud6vtmJozaOifAXyMV,59,0.434,0.0306,9,-25.574,0,0.0391,0.993,0.903,0.0961,0.177,114.338,272500,4
4950,Lil Tracy,Shame,2SMUj8yVTAw2S858T0mzh2,56,0.696,0.712,7,-6.158,0,0.0584,0.0431,5.04e-05,0.19,0.312,133.986,188168,4
4951,Jack Harlow,RIVER ROAD,5YsP03BXEcu4PoJygpZsnW,51,0.84,0.785,0,-6.626,1,0.331,0.104,1.2e-05,0.0834,0.831,90.04,255059,4
4952,Austin Burke,Love You Most,1LyNerfwTzN3KFlgtVRObo,55,0.649,0.742,9,-6.421,0,0.0295,0.0645,0.000102,0.0824,0.713,109.939,199585,4
4953,Oscar Cortez,Se Real,1haeZaw8wJNIm5wwQ3QqzQ,57,0.738,0.642,10,-5.126,1,0.0308,0.506,0.0,0.157,0.864,104.004,159590,3
4954,Hillsong UNITED,Holy Ground - Live,1JjboypqD2EKeP2pWbMgCq,54,0.381,0.455,2,-9.838,1,0.0291,0.00186,2.76e-06,0.108,0.0639,139.997,333933,3
4955,Boosie Badazz,Where You From,6doMxFt5pNF58d5ucVBqEp,47,0.8,0.828,8,-4.511,1,0.238,0.00873,0.0,0.127,0.446,123.636,162634,4
4956,Brittany Howard,History Repeats,7u0FwjCZoc3uZA4OJtlUrB,53,0.555,0.933,11,-6.287,0,0.118,0.437,0.307,0.267,0.616,97.878,184827,4
4957,Badflower,The Jester,28KccB3Iw5Gg8MjKewEQFW,56,0.51,0.827,2,-6.013,1,0.0419,0.00708,7.27e-05,0.191,0.338,92.92,245933,4
4958,Grateful Dead,"Walkin' Blues - Live at Giants Stadium, East Rutherford, NJ, 6/17/91",62ZVdSLeArEcnUz4gKWcnA,32,0.56,0.575,4,-12.246,0,0.046,0.592,0.0319,0.698,0.509,115.638,421665,4
4959,Champagne Drip,Kaleidoscope (Feat. Crystalline),10dLRZ7GCIXEuUuONkNcxI,54,0.613,0.685,0,-6.054,1,0.0408,0.00701,0.00543,0.0907,0.122,127.991,211875,4
